epoch,rollout_time,msl,u10,v10,t2m,z1000,z925,z850,z700,z600,z500,z400,z300,z250,z200,z150,z100,z50,q1000,q925,q850,q700,q600,q500,q400,q300,q250,q200,q150,q100,q50,t1000,t925,t850,t700,t600,t500,t400,t300,t250,t200,t150,t100,t50,u1000,u925,u850,u700,u600,u500,u400,u300,u250,u200,u150,u100,u50,v1000,v925,v850,v700,v600,v500,v400,v300,v250,v200,v150,v100,v50
82.0,0.0,48.4599609375,0.7228345274925232,0.7262832522392273,0.6523876190185547,0.0,0.0,35.190711975097656,0.0,0.0,42.29765701293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7198390960693359,0.0,0.0,0.2671070694923401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69753497838974,0.0,0.0,0.49862805008888245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.0,0.0,48.328311920166016,0.7228314280509949,0.7255493998527527,0.6507123708724976,0.0,0.0,34.9275016784668,0.0,0.0,42.550506591796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7197262048721313,0.0,0.0,0.26618698239326477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6950689554214478,0.0,0.0,0.49927008152008057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.0,0.0,47.91761779785156,0.7200611233711243,0.7233611941337585,0.6506100296974182,0.0,0.0,34.5840950012207,0.0,0.0,41.90355682373047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.718243420124054,0.0,0.0,0.2659009099006653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6943845748901367,0.0,0.0,0.4965033233165741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,0.0,47.60215759277344,0.7174214720726013,0.7207817435264587,0.649890124797821,0.0,0.0,34.518775939941406,0.0,0.0,41.880332946777344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7180742621421814,0.0,0.0,0.26560500264167786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692878007888794,0.0,0.0,0.49489471316337585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.0,0.0,47.81918716430664,0.7187849283218384,0.7215882539749146,0.6481814980506897,0.0,0.0,34.52345657348633,0.0,0.0,41.74879837036133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7170299291610718,0.0,0.0,0.2651362121105194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6952613592147827,0.0,0.0,0.49500980973243713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.0,0.0,47.697105407714844,0.717978835105896,0.7208383083343506,0.6485884785652161,0.0,0.0,34.420841217041016,0.0,0.0,41.69060516357422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7169383764266968,0.0,0.0,0.26494333148002625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6927030086517334,0.0,0.0,0.49443289637565613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.0,0.0,47.84658432006836,0.7164151668548584,0.7209862470626831,0.6478589177131653,0.0,0.0,34.5942268371582,0.0,0.0,42.0947265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7151260375976562,0.0,0.0,0.264859139919281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6930102705955505,0.0,0.0,0.4957772195339203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88.0,0.0,47.71438217163086,0.7150604724884033,0.7180023193359375,0.6473606824874878,0.0,0.0,34.608375549316406,0.0,0.0,41.68488311767578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7143821120262146,0.0,0.0,0.26458215713500977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6904284358024597,0.0,0.0,0.4942091107368469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.0,0.0,47.69729995727539,0.7127705216407776,0.7161580324172974,0.6468859910964966,0.0,0.0,34.245113372802734,0.0,0.0,41.45023727416992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7141024470329285,0.0,0.0,0.2639143764972687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6890977621078491,0.0,0.0,0.4927269220352173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,0.0,47.060089111328125,0.7132669687271118,0.7161329388618469,0.6460063457489014,0.0,0.0,34.02812194824219,0.0,0.0,41.16033935546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7130791544914246,0.0,0.0,0.263902872800827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6899442076683044,0.0,0.0,0.4915107786655426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91.0,0.0,47.75691604614258,0.7124409675598145,0.7153680920600891,0.6453667879104614,0.0,0.0,34.601348876953125,0.0,0.0,41.97224807739258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7127543687820435,0.0,0.0,0.2638356387615204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6888502240180969,0.0,0.0,0.49293744564056396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.0,0.0,47.09425735473633,0.709348201751709,0.713357150554657,0.6461547017097473,0.0,0.0,34.16077423095703,0.0,0.0,41.585731506347656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7126574516296387,0.0,0.0,0.26360148191452026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6869398355484009,0.0,0.0,0.4905742108821869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.0,0.0,47.16884231567383,0.7110889554023743,0.7155219316482544,0.6453306674957275,0.0,0.0,34.188560485839844,0.0,0.0,41.24957275390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7112340331077576,0.0,0.0,0.2633047103881836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6873717904090881,0.0,0.0,0.4915604889392853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94.0,0.0,47.399803161621094,0.7104642987251282,0.7138323783874512,0.6431745886802673,0.0,0.0,34.1907958984375,0.0,0.0,41.13722610473633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7113930583000183,0.0,0.0,0.26319921016693115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6884019374847412,0.0,0.0,0.4911961853504181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,0.0,47.029151916503906,0.7087756395339966,0.7115774154663086,0.6431599259376526,0.0,0.0,34.023834228515625,0.0,0.0,41.11208724975586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7101134657859802,0.0,0.0,0.2629530727863312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6850866675376892,0.0,0.0,0.4897485077381134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.0,0.0,47.616111755371094,0.7075157165527344,0.7118442058563232,0.6453835964202881,0.0,0.0,34.78434371948242,0.0,0.0,42.209442138671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.709783136844635,0.0,0.0,0.2627629339694977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6855350732803345,0.0,0.0,0.49011147022247314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.0,0.0,46.92429733276367,0.7062291502952576,0.709567129611969,0.6432638168334961,0.0,0.0,33.96660232543945,0.0,0.0,41.14643096923828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7090683579444885,0.0,0.0,0.26252803206443787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6851946711540222,0.0,0.0,0.49313753843307495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,46.75384521484375,0.706717848777771,0.7109306454658508,0.6436256766319275,0.0,0.0,33.784568786621094,0.0,0.0,40.64815139770508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7097187638282776,0.0,0.0,0.2631250321865082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6858065724372864,0.0,0.0,0.4905621111392975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.0,0.0,47.16996383666992,0.7061779499053955,0.7103482484817505,0.6424954533576965,0.0,0.0,34.06846618652344,0.0,0.0,40.91801071166992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7090232372283936,0.0,0.0,0.2624305486679077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6853018999099731,0.0,0.0,0.48958083987236023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,46.65445327758789,0.7056560516357422,0.7083634734153748,0.6428173780441284,0.0,0.0,33.774662017822266,0.0,0.0,40.78983688354492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.708704948425293,0.0,0.0,0.2624608874320984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684166431427002,0.0,0.0,0.4903302490711212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
